concatParams;mean;std
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;-14.054937;1991.929082
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;-42.358211;1608.549176
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-4.430969;1435.967499
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-19.740460;1455.578753
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;-16.651636;1407.252680
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-28.466735;1375.459704
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-41.924613;1359.830962
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-20.685208;1330.358523
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-24.306361;1323.155930
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-21.140602;1315.006217
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-18.301655;1299.076797
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-6.065124;1334.766378
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-2.471502;1344.533937
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;1.143482;1346.262056
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;0.638626;1347.407909
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;-0.924158;1350.035628
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;-3.502417;1339.943365
10_170_True_0.3_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;-4.126056;1342.987236
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;8.825970;1820.387182
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;-3.347619;1610.740548
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-33.109351;1471.262661
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-36.192247;1429.505966
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;-44.134445;1441.308088
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-28.662413;1400.834441
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-26.197831;1380.151203
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-34.099430;1349.613279
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-34.404265;1349.921991
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-34.689050;1341.326498
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-21.518545;1322.823299
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-7.485735;1361.031601
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-6.650706;1377.761163
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-3.638654;1372.527665
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;2.572145;1367.005084
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;2.281844;1367.399721
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;-4.355863;1367.572835
10_170_True_0.3_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;-5.855740;1369.138839
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;26.581140;1846.843404
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;6.305394;1601.296882
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-17.028361;1484.341792
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-33.392456;1433.560206
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;-60.307934;1388.568618
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-38.894605;1361.730640
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-25.896157;1358.710983
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-33.091569;1345.127828
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-31.666567;1329.147946
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-22.784995;1344.633342
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-27.592224;1327.097653
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-19.713389;1305.933181
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-9.987249;1318.307341
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-3.255402;1337.043233
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;-3.016107;1326.411825
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;-3.304647;1338.431723
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;-4.086248;1339.279690
10_170_True_0.3_adadelta_mse_300_1_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;-2.007649;1336.371793
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;-43.823071;1871.861772
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;0.651545;1588.670808
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-38.142403;1493.166914
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-38.461960;1496.950528
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;-31.291015;1430.838539
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-27.633715;1390.925330
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-25.142496;1369.420048
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-19.054217;1366.867922
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-13.742258;1351.538348
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-15.090642;1331.731872
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-3.006543;1329.102674
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-5.873663;1325.719792
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;1.498638;1324.547273
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-2.105060;1315.214207
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;4.009068;1326.717972
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;0.129191;1337.260264
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;-1.891109;1331.801189
10_170_True_0.3_adadelta_mse_50_10_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;1.780099;1351.849716
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;-22.175294;1859.488666
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;-24.677036;1562.221740
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-24.263230;1462.191639
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-14.145336;1431.917924
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;-21.962375;1388.328018
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-12.838124;1343.109526
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-12.601561;1326.188358
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-16.276682;1326.368944
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-8.030114;1337.448333
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-15.023291;1335.761776
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-13.657286;1320.227115
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-16.977599;1301.641225
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-15.155286;1293.101454
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-13.259937;1291.854192
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;-11.031140;1302.640041
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;-11.762867;1309.065014
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;-12.714225;1321.508975
10_170_True_0.3_adadelta_mse_50_1_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;-8.929929;1321.410649
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;-37.192957;1851.281859
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;-36.648715;1560.878567
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-39.696945;1471.240461
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-33.101693;1413.448859
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;-28.453464;1368.053579
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-15.483988;1382.680566
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-28.717031;1364.094075
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-29.735856;1342.802213
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-21.598540;1326.578834
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-15.460902;1331.701032
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-15.707513;1303.531065
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-4.604669;1325.079234
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-9.246233;1340.432118
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-7.516022;1342.379484
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;-5.311429;1343.854025
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;-5.993372;1349.003982
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;-9.284951;1351.366659
10_170_True_0.4_adadelta_mse_150_10_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;-7.185590;1353.202363
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;-27.119591;1884.139696
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;-23.980311;1563.891311
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;2.119477;1443.552825
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-11.095508;1474.055556
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;5.957524;1442.498114
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;-17.581124;1403.475543
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;-15.931521;1388.810897
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-6.148033;1353.515910
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;0.344060;1341.732244
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-10.722270;1324.689473
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-18.530626;1304.466828
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-11.135975;1299.994436
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-2.514141;1303.859545
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-6.160143;1313.580523
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_35_None_None_uniform;-10.133132;1322.874380
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_40_None_None_uniform;-3.514141;1322.658433
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_45_None_None_uniform;2.414524;1325.639142
10_170_True_0.4_adadelta_mse_150_1_tanh_linear__100000_1_False_True_True_None_50_None_None_uniform;1.005545;1332.666506
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_1_None_None_uniform;-46.606055;1824.350747
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_2_None_None_uniform;-17.402082;1566.643729
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_3_None_None_uniform;-31.734395;1454.455219
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_4_None_None_uniform;-10.743048;1384.633303
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_5_None_None_uniform;9.157387;1350.476043
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_6_None_None_uniform;11.391779;1390.266866
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_7_None_None_uniform;0.948998;1361.865183
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_8_None_None_uniform;-3.551374;1383.647244
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_9_None_None_uniform;-15.917593;1360.210873
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_10_None_None_uniform;-14.066924;1330.055260
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_15_None_None_uniform;-24.506967;1331.634762
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_20_None_None_uniform;-12.798169;1369.022978
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_25_None_None_uniform;-8.141518;1380.985747
10_170_True_0.4_adadelta_mse_300_10_tanh_linear__100000_1_False_True_True_None_30_None_None_uniform;-9.359226;1375.572362
